sensor_id,hour,lat,lon,lux_avg,lux_norm,light_risk
OC3CL200319,0,37.54808923,127.10684333,22.5625,1.0,0.0
OC3CL200319,1,37.54808923,127.10684333,22.53125,1.0,0.0
OC3CL200319,2,37.54808923,127.10684333,22.46875,1.0,0.0
OC3CL200319,3,37.54808923,127.10684333,22.5,1.0,0.0
OC3CL200319,4,37.54808923,127.10684333,22.46875,1.0,0.0
OC3CL200319,5,37.54808923,127.10684333,21.78125,1.0,0.0
OC3CL200319,6,37.54808923,127.10684333,39.61290322580645,1.0,0.0
OC3CL200319,7,37.54808923,127.10684333,755.9354838709677,1.0,0.0
OC3CL200319,8,37.54808923,127.10684333,3882.516129032258,1.0,0.0
OC3CL200319,9,37.54808923,127.10684333,8406.4375,1.0,0.0
OC3CL200319,10,37.54808923,127.10684333,10815.875,1.0,0.0
OC3CL200319,11,37.54808923,127.10684333,14706.84375,1.0,0.0
OC3CL200319,12,37.54808923,127.10684333,14451.3125,1.0,0.0
OC3CL200319,13,37.54808923,127.10684333,13080.375,1.0,0.0
OC3CL200319,14,37.54808923,127.10684333,15587.8125,1.0,0.0
OC3CL200319,15,37.54808923,127.10684333,13981.53125,1.0,0.0
OC3CL200319,16,37.54808923,127.10684333,11415.90909090909,1.0,0.0
OC3CL200319,17,37.54808923,127.10684333,8390.878787878788,1.0,0.0
OC3CL200319,18,37.54808923,127.10684333,3641.3939393939395,1.0,0.0
OC3CL200319,19,37.54808923,127.10684333,822.2727272727273,1.0,0.0
OC3CL200319,20,37.54808923,127.10684333,39.878787878787875,1.0,0.0
OC3CL200319,21,37.54808923,127.10684333,22.696969696969695,1.0,0.0
OC3CL200319,22,37.54808923,127.10684333,22.575757575757574,1.0,0.0
OC3CL200319,23,37.54808923,127.10684333,22.606060606060606,1.0,0.0
OC3CL210099,0,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,1,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,2,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,3,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,4,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,5,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,6,37.550809,127.138698,10.15625,0.6770833333333334,0.32291666666666663
OC3CL210099,7,37.550809,127.138698,467.59375,1.0,0.0
OC3CL210099,8,37.550809,127.138698,2082.90625,1.0,0.0
OC3CL210099,9,37.550809,127.138698,4277.181818181818,1.0,0.0
OC3CL210099,10,37.550809,127.138698,6019.090909090909,1.0,0.0
OC3CL210099,11,37.550809,127.138698,8372.848484848484,1.0,0.0
OC3CL210099,12,37.550809,127.138698,7886.787878787879,1.0,0.0
OC3CL210099,13,37.550809,127.138698,9256.30303030303,1.0,0.0
OC3CL210099,14,37.550809,127.138698,9802.333333333334,1.0,0.0
OC3CL210099,15,37.550809,127.138698,8375.90909090909,1.0,0.0
OC3CL210099,16,37.550809,127.138698,6687.606060606061,1.0,0.0
OC3CL210099,17,37.550809,127.138698,4647.242424242424,1.0,0.0
OC3CL210099,18,37.550809,127.138698,2428.3030303030305,1.0,0.0
OC3CL210099,19,37.550809,127.138698,593.5454545454545,1.0,0.0
OC3CL210099,20,37.550809,127.138698,12.363636363636363,0.8242424242424242,0.17575757575757578
OC3CL210099,21,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,22,37.550809,127.138698,0.0,0.0,1.0
OC3CL210099,23,37.550809,127.138698,0.0,0.0,1.0
OC3CL210100,0,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,1,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,2,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,3,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,4,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,5,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,6,37.550091,127.137133,18.59375,1.0,0.0
OC3CL210100,7,37.550091,127.137133,731.5625,1.0,0.0
OC3CL210100,8,37.550091,127.137133,3692.28125,1.0,0.0
OC3CL210100,9,37.550091,127.137133,8206.545454545454,1.0,0.0
OC3CL210100,10,37.550091,127.137133,11199.757575757576,1.0,0.0
OC3CL210100,11,37.550091,127.137133,9822.424242424242,1.0,0.0
OC3CL210100,12,37.550091,127.137133,15701.212121212122,1.0,0.0
OC3CL210100,13,37.550091,127.137133,16943.878787878788,1.0,0.0
OC3CL210100,14,37.550091,127.137133,16087.424242424242,1.0,0.0
OC3CL210100,15,37.550091,127.137133,13199.848484848484,1.0,0.0
OC3CL210100,16,37.550091,127.137133,5365.181818181818,1.0,0.0
OC3CL210100,17,37.550091,127.137133,3527.121212121212,1.0,0.0
OC3CL210100,18,37.550091,127.137133,1942.5454545454545,1.0,0.0
OC3CL210100,19,37.550091,127.137133,671.6363636363636,1.0,0.0
OC3CL210100,20,37.550091,127.137133,20.393939393939394,1.0,0.0
OC3CL210100,21,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,22,37.550091,127.137133,0.0,0.0,1.0
OC3CL210100,23,37.550091,127.137133,0.0,0.0,1.0
OC3CL210101,0,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,1,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,2,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,3,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,4,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,5,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,6,37.550864,127.140121,51.416666666666664,1.0,0.0
OC3CL210101,7,37.550864,127.140121,1549.3333333333333,1.0,0.0
OC3CL210101,8,37.550864,127.140121,5351.083333333333,1.0,0.0
OC3CL210101,9,37.550864,127.140121,10488.083333333334,1.0,0.0
OC3CL210101,10,37.550864,127.140121,13876.583333333334,1.0,0.0
OC3CL210101,11,37.550864,127.140121,18696.0,1.0,0.0
OC3CL210101,12,37.550864,127.140121,19675.5,1.0,0.0
OC3CL210101,13,37.550864,127.140121,20586.916666666668,1.0,0.0
OC3CL210101,14,37.550864,127.140121,21250.846153846152,1.0,0.0
OC3CL210101,15,37.550864,127.140121,17898.23076923077,1.0,0.0
OC3CL210101,16,37.550864,127.140121,14321.307692307691,1.0,0.0
OC3CL210101,17,37.550864,127.140121,10552.153846153846,1.0,0.0
OC3CL210101,18,37.550864,127.140121,5792.384615384615,1.0,0.0
OC3CL210101,19,37.550864,127.140121,1255.4615384615386,1.0,0.0
OC3CL210101,20,37.550864,127.140121,46.23076923076923,1.0,0.0
OC3CL210101,21,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,22,37.550864,127.140121,0.0,0.0,1.0
OC3CL210101,23,37.550864,127.140121,0.0,0.0,1.0
OC3CL210102,0,37.532012,127.132767,30.1875,1.0,0.0
OC3CL210102,1,37.532012,127.132767,30.1875,1.0,0.0
OC3CL210102,2,37.532012,127.132767,30.15625,1.0,0.0
OC3CL210102,3,37.532012,127.132767,30.21875,1.0,0.0
OC3CL210102,4,37.532012,127.132767,30.21875,1.0,0.0
OC3CL210102,5,37.532012,127.132767,30.28125,1.0,0.0
OC3CL210102,6,37.532012,127.132767,43.25,1.0,0.0
OC3CL210102,7,37.532012,127.132767,642.1875,1.0,0.0
OC3CL210102,8,37.532012,127.132767,1997.03125,1.0,0.0
OC3CL210102,9,37.532012,127.132767,3442.6060606060605,1.0,0.0
OC3CL210102,10,37.532012,127.132767,4492.666666666667,1.0,0.0
OC3CL210102,11,37.532012,127.132767,5471.272727272727,1.0,0.0
OC3CL210102,12,37.532012,127.132767,6589.969696969697,1.0,0.0
OC3CL210102,13,37.532012,127.132767,17354.272727272728,1.0,0.0
OC3CL210102,14,37.532012,127.132767,20419.757575757576,1.0,0.0
OC3CL210102,15,37.532012,127.132767,18875.0,1.0,0.0
OC3CL210102,16,37.532012,127.132767,15172.545454545454,1.0,0.0
OC3CL210102,17,37.532012,127.132767,9389.969696969696,1.0,0.0
OC3CL210102,18,37.532012,127.132767,3319.4545454545455,1.0,0.0
OC3CL210102,19,37.532012,127.132767,1018.5151515151515,1.0,0.0
OC3CL210102,20,37.532012,127.132767,49.0,1.0,0.0
OC3CL210102,21,37.532012,127.132767,30.272727272727273,1.0,0.0
OC3CL210102,22,37.532012,127.132767,30.12121212121212,1.0,0.0
OC3CL210102,23,37.532012,127.132767,30.12121212121212,1.0,0.0
OC3CL210103,0,37.541053,127.129818,9.15625,0.6104166666666667,0.3895833333333333
OC3CL210103,1,37.541053,127.129818,9.03125,0.6020833333333333,0.3979166666666667
OC3CL210103,2,37.541053,127.129818,9.03125,0.6020833333333333,0.3979166666666667
OC3CL210103,3,37.541053,127.129818,9.03125,0.6020833333333333,0.3979166666666667
OC3CL210103,4,37.541053,127.129818,9.03125,0.6020833333333333,0.3979166666666667
OC3CL210103,5,37.541053,127.129818,9.03125,0.6020833333333333,0.3979166666666667
OC3CL210103,6,37.541053,127.129818,19.5625,1.0,0.0
OC3CL210103,7,37.541053,127.129818,477.6875,1.0,0.0
OC3CL210103,8,37.541053,127.129818,2605.5,1.0,0.0
OC3CL210103,9,37.541053,127.129818,5902.606060606061,1.0,0.0
OC3CL210103,10,37.541053,127.129818,8510.484848484848,1.0,0.0
OC3CL210103,11,37.541053,127.129818,4720.939393939394,1.0,0.0
OC3CL210103,12,37.541053,127.129818,7991.939393939394,1.0,0.0
OC3CL210103,13,37.541053,127.129818,10709.969696969696,1.0,0.0
OC3CL210103,14,37.541053,127.129818,10884.181818181818,1.0,0.0
OC3CL210103,15,37.541053,127.129818,10160.969696969696,1.0,0.0
OC3CL210103,16,37.541053,127.129818,8089.393939393939,1.0,0.0
OC3CL210103,17,37.541053,127.129818,2843.4848484848485,1.0,0.0
OC3CL210103,18,37.541053,127.129818,1276.969696969697,1.0,0.0
OC3CL210103,19,37.541053,127.129818,420.6969696969697,1.0,0.0
OC3CL210103,20,37.541053,127.129818,18.575757575757574,1.0,0.0
OC3CL210103,21,37.541053,127.129818,9.666666666666666,0.6444444444444444,0.3555555555555556
OC3CL210103,22,37.541053,127.129818,9.393939393939394,0.6262626262626263,0.3737373737373737
OC3CL210103,23,37.541053,127.129818,9.212121212121213,0.6141414141414142,0.3858585858585858
OC3CL210104,0,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,1,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,2,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,3,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,4,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,5,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,6,37.543174,127.131691,17.0625,1.0,0.0
OC3CL210104,7,37.543174,127.131691,618.46875,1.0,0.0
OC3CL210104,8,37.543174,127.131691,1969.4375,1.0,0.0
OC3CL210104,9,37.543174,127.131691,3632.939393939394,1.0,0.0
OC3CL210104,10,37.543174,127.131691,5213.848484848485,1.0,0.0
OC3CL210104,11,37.543174,127.131691,11878.515151515152,1.0,0.0
OC3CL210104,12,37.543174,127.131691,15083.454545454546,1.0,0.0
OC3CL210104,13,37.543174,127.131691,15349.212121212122,1.0,0.0
OC3CL210104,14,37.543174,127.131691,14600.181818181818,1.0,0.0
OC3CL210104,15,37.543174,127.131691,12540.424242424242,1.0,0.0
OC3CL210104,16,37.543174,127.131691,8104.030303030303,1.0,0.0
OC3CL210104,17,37.543174,127.131691,3831.5454545454545,1.0,0.0
OC3CL210104,18,37.543174,127.131691,2442.0,1.0,0.0
OC3CL210104,19,37.543174,127.131691,745.6363636363636,1.0,0.0
OC3CL210104,20,37.543174,127.131691,21.545454545454547,1.0,0.0
OC3CL210104,21,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,22,37.543174,127.131691,0.0,0.0,1.0
OC3CL210104,23,37.543174,127.131691,0.0,0.0,1.0
OC3CL210105,0,37.545095,127.133058,0.0,0.0,1.0
OC3CL210105,1,37.545095,127.133058,0.0,0.0,1.0
OC3CL210105,2,37.545095,127.133058,0.0,0.0,1.0
OC3CL210105,3,37.545095,127.133058,0.0,0.0,1.0
OC3CL210105,4,37.545095,127.133058,0.0,0.0,1.0
OC3CL210105,5,37.545095,127.133058,0.0,0.0,1.0
OC3CL210105,6,37.545095,127.133058,13.9375,0.9291666666666667,0.0708333333333333
OC3CL210105,7,37.545095,127.133058,473.53125,1.0,0.0
OC3CL210105,8,37.545095,127.133058,2115.34375,1.0,0.0
OC3CL210105,9,37.545095,127.133058,4352.848484848485,1.0,0.0
OC3CL210105,10,37.545095,127.133058,5416.151515151515,1.0,0.0
OC3CL210105,11,37.545095,127.133058,8904.454545454546,1.0,0.0
OC3CL210105,12,37.545095,127.133058,11826.333333333334,1.0,0.0
OC3CL210105,13,37.545095,127.133058,12458.39393939394,1.0,0.0
OC3CL210105,14,37.545095,127.133058,12213.151515151516,1.0,0.0
OC3CL210105,15,37.545095,127.133058,11050.515151515152,1.0,0.0
OC3CL210105,16,37.545095,127.133058,7954.30303030303,1.0,0.0
OC3CL210105,17,37.545095,127.133058,3047.090909090909,1.0,0.0
OC3CL210105,18,37.545095,127.133058,1698.7272727272727,1.0,0.0
OC3CL210105,19,37.545095,127.133058,548.1515151515151,1.0,0.0
OC3CL210105,20,37.545095,127.133058,14.696969696969697,0.9797979797979798,0.02020202020202022
OC3CL210105,21,37.545095,127.133058,0.12121212121212122,0.00808080808080808,0.9919191919191919
OC3CL210105,22,37.545095,127.133058,0.09090909090909091,0.006060606060606061,0.9939393939393939
OC3CL210105,23,37.545095,127.133058,0.09090909090909091,0.006060606060606061,0.9939393939393939
OC3CL210106,0,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,1,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,2,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,3,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,4,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,5,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,6,37.545723,127.133548,15.90625,1.0,0.0
OC3CL210106,7,37.545723,127.133548,570.5,1.0,0.0
OC3CL210106,8,37.545723,127.133548,2732.4375,1.0,0.0
OC3CL210106,9,37.545723,127.133548,6420.939393939394,1.0,0.0
OC3CL210106,10,37.545723,127.133548,6688.090909090909,1.0,0.0
OC3CL210106,11,37.545723,127.133548,10490.848484848484,1.0,0.0
OC3CL210106,12,37.545723,127.133548,13629.333333333334,1.0,0.0
OC3CL210106,13,37.545723,127.133548,14524.969696969696,1.0,0.0
OC3CL210106,14,37.545723,127.133548,14244.666666666666,1.0,0.0
OC3CL210106,15,37.545723,127.133548,12465.787878787878,1.0,0.0
OC3CL210106,16,37.545723,127.133548,10335.030303030304,1.0,0.0
OC3CL210106,17,37.545723,127.133548,6885.939393939394,1.0,0.0
OC3CL210106,18,37.545723,127.133548,2151.7272727272725,1.0,0.0
OC3CL210106,19,37.545723,127.133548,699.5454545454545,1.0,0.0
OC3CL210106,20,37.545723,127.133548,18.939393939393938,1.0,0.0
OC3CL210106,21,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,22,37.545723,127.133548,0.0,0.0,1.0
OC3CL210106,23,37.545723,127.133548,0.0,0.0,1.0
OC3CL210108,0,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,1,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,2,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,3,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,4,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,5,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,6,37.551219,127.142892,15.75,1.0,0.0
OC3CL210108,7,37.551219,127.142892,611.75,1.0,0.0
OC3CL210108,8,37.551219,127.142892,3133.71875,1.0,0.0
OC3CL210108,9,37.551219,127.142892,5156.333333333333,1.0,0.0
OC3CL210108,10,37.551219,127.142892,8798.545454545454,1.0,0.0
OC3CL210108,11,37.551219,127.142892,11840.60606060606,1.0,0.0
OC3CL210108,12,37.551219,127.142892,11708.939393939394,1.0,0.0
OC3CL210108,13,37.551219,127.142892,12307.545454545454,1.0,0.0
OC3CL210108,14,37.551219,127.142892,13304.727272727272,1.0,0.0
OC3CL210108,15,37.551219,127.142892,11710.969696969696,1.0,0.0
OC3CL210108,16,37.551219,127.142892,10561.939393939394,1.0,0.0
OC3CL210108,17,37.551219,127.142892,7226.575757575758,1.0,0.0
OC3CL210108,18,37.551219,127.142892,3220.242424242424,1.0,0.0
OC3CL210108,19,37.551219,127.142892,784.5757575757576,1.0,0.0
OC3CL210108,20,37.551219,127.142892,21.818181818181817,1.0,0.0
OC3CL210108,21,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,22,37.551219,127.142892,0.0,0.0,1.0
OC3CL210108,23,37.551219,127.142892,0.0,0.0,1.0
OC3CL210109,0,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,1,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,2,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,3,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,4,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,5,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,6,37.546624,127.134161,16.59375,1.0,0.0
OC3CL210109,7,37.546624,127.134161,553.8125,1.0,0.0
OC3CL210109,8,37.546624,127.134161,1782.03125,1.0,0.0
OC3CL210109,9,37.546624,127.134161,3818.878787878788,1.0,0.0
OC3CL210109,10,37.546624,127.134161,4621.575757575758,1.0,0.0
OC3CL210109,11,37.546624,127.134161,5301.545454545455,1.0,0.0
OC3CL210109,12,37.546624,127.134161,6449.090909090909,1.0,0.0
OC3CL210109,13,37.546624,127.134161,6728.242424242424,1.0,0.0
OC3CL210109,14,37.546624,127.134161,6716.666666666667,1.0,0.0
OC3CL210109,15,37.546624,127.134161,6258.666666666667,1.0,0.0
OC3CL210109,16,37.546624,127.134161,5424.242424242424,1.0,0.0
OC3CL210109,17,37.546624,127.134161,4359.939393939394,1.0,0.0
OC3CL210109,18,37.546624,127.134161,3058.212121212121,1.0,0.0
OC3CL210109,19,37.546624,127.134161,694.7575757575758,1.0,0.0
OC3CL210109,20,37.546624,127.134161,18.696969696969695,1.0,0.0
OC3CL210109,21,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,22,37.546624,127.134161,0.0,0.0,1.0
OC3CL210109,23,37.546624,127.134161,0.0,0.0,1.0
OC3CL210110,0,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,1,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,2,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,3,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,4,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,5,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,6,37.551007,127.141546,8.8125,0.5875,0.4125
OC3CL210110,7,37.551007,127.141546,334.25,1.0,0.0
OC3CL210110,8,37.551007,127.141546,1844.8125,1.0,0.0
OC3CL210110,9,37.551007,127.141546,3686.5454545454545,1.0,0.0
OC3CL210110,10,37.551007,127.141546,4678.757575757576,1.0,0.0
OC3CL210110,11,37.551007,127.141546,5764.424242424242,1.0,0.0
OC3CL210110,12,37.551007,127.141546,6113.30303030303,1.0,0.0
OC3CL210110,13,37.551007,127.141546,5495.515151515152,1.0,0.0
OC3CL210110,14,37.551007,127.141546,6248.515151515152,1.0,0.0
OC3CL210110,15,37.551007,127.141546,5749.272727272727,1.0,0.0
OC3CL210110,16,37.551007,127.141546,4946.272727272727,1.0,0.0
OC3CL210110,17,37.551007,127.141546,4160.878787878788,1.0,0.0
OC3CL210110,18,37.551007,127.141546,2628.3030303030305,1.0,0.0
OC3CL210110,19,37.551007,127.141546,492.6969696969697,1.0,0.0
OC3CL210110,20,37.551007,127.141546,11.969696969696969,0.7979797979797979,0.2020202020202021
OC3CL210110,21,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,22,37.551007,127.141546,0.0,0.0,1.0
OC3CL210110,23,37.551007,127.141546,0.0,0.0,1.0
OC3CL210111,0,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,1,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,2,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,3,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,4,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,5,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,6,37.530736,127.132165,28.46875,1.0,0.0
OC3CL210111,7,37.530736,127.132165,921.875,1.0,0.0
OC3CL210111,8,37.530736,127.132165,2746.625,1.0,0.0
OC3CL210111,9,37.530736,127.132165,4942.606060606061,1.0,0.0
OC3CL210111,10,37.530736,127.132165,6650.333333333333,1.0,0.0
OC3CL210111,11,37.530736,127.132165,8159.272727272727,1.0,0.0
OC3CL210111,12,37.530736,127.132165,13390.515151515152,1.0,0.0
OC3CL210111,13,37.530736,127.132165,22233.454545454544,1.0,0.0
OC3CL210111,14,37.530736,127.132165,23055.636363636364,1.0,0.0
OC3CL210111,15,37.530736,127.132165,21104.484848484848,1.0,0.0
OC3CL210111,16,37.530736,127.132165,17291.515151515152,1.0,0.0
OC3CL210111,17,37.530736,127.132165,12442.515151515152,1.0,0.0
OC3CL210111,18,37.530736,127.132165,6591.69696969697,1.0,0.0
OC3CL210111,19,37.530736,127.132165,1595.1818181818182,1.0,0.0
OC3CL210111,20,37.530736,127.132165,39.93939393939394,1.0,0.0
OC3CL210111,21,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,22,37.530736,127.132165,0.0,0.0,1.0
OC3CL210111,23,37.530736,127.132165,0.0,0.0,1.0
OC3CL210112,0,37.549388,127.136401,3.0,0.2,0.8
OC3CL210112,1,37.549388,127.136401,3.0,0.2,0.8
OC3CL210112,2,37.549388,127.136401,3.0,0.2,0.8
OC3CL210112,3,37.549388,127.136401,3.0,0.2,0.8
OC3CL210112,4,37.549388,127.136401,3.0,0.2,0.8
OC3CL210112,5,37.549388,127.136401,3.0,0.2,0.8
OC3CL210112,6,37.549388,127.136401,31.03125,1.0,0.0
OC3CL210112,7,37.549388,127.136401,822.40625,1.0,0.0
OC3CL210112,8,37.549388,127.136401,2773.5,1.0,0.0
OC3CL210112,9,37.549388,127.136401,7469.212121212121,1.0,0.0
OC3CL210112,10,37.549388,127.136401,11480.666666666666,1.0,0.0
OC3CL210112,11,37.549388,127.136401,10910.848484848484,1.0,0.0
OC3CL210112,12,37.549388,127.136401,20332.333333333332,1.0,0.0
OC3CL210112,13,37.549388,127.136401,22916.242424242424,1.0,0.0
OC3CL210112,14,37.549388,127.136401,21488.484848484848,1.0,0.0
OC3CL210112,15,37.549388,127.136401,16377.363636363636,1.0,0.0
OC3CL210112,16,37.549388,127.136401,6485.272727272727,1.0,0.0
OC3CL210112,17,37.549388,127.136401,4293.242424242424,1.0,0.0
OC3CL210112,18,37.549388,127.136401,2447.5454545454545,1.0,0.0
OC3CL210112,19,37.549388,127.136401,823.5454545454545,1.0,0.0
OC3CL210112,20,37.549388,127.136401,27.636363636363637,1.0,0.0
OC3CL210112,21,37.549388,127.136401,3.9696969696969697,0.26464646464646463,0.7353535353535354
OC3CL210112,22,37.549388,127.136401,3.6363636363636362,0.2424242424242424,0.7575757575757576
OC3CL210112,23,37.549388,127.136401,3.272727272727273,0.2181818181818182,0.7818181818181817
OC3CL210113,0,37.548469,127.135694,0.16666666666666666,0.01111111111111111,0.9888888888888889
OC3CL210113,1,37.548469,127.135694,0.0,0.0,1.0
OC3CL210113,2,37.548469,127.135694,0.0,0.0,1.0
OC3CL210113,3,37.548469,127.135694,0.0,0.0,1.0
OC3CL210113,4,37.548469,127.135694,0.0,0.0,1.0
OC3CL210113,5,37.548469,127.135694,0.0,0.0,1.0
OC3CL210113,6,37.548469,127.135694,57.25,1.0,0.0
OC3CL210113,7,37.548469,127.135694,1255.1666666666667,1.0,0.0
OC3CL210113,8,37.548469,127.135694,2863.6666666666665,1.0,0.0
OC3CL210113,9,37.548469,127.135694,4690.0,1.0,0.0
OC3CL210113,10,37.548469,127.135694,6612.25,1.0,0.0
OC3CL210113,11,37.548469,127.135694,12595.666666666666,1.0,0.0
OC3CL210113,12,37.548469,127.135694,25341.833333333332,1.0,0.0
OC3CL210113,13,37.548469,127.135694,25047.166666666668,1.0,0.0
OC3CL210113,14,37.548469,127.135694,24213.46153846154,1.0,0.0
OC3CL210113,15,37.548469,127.135694,19938.153846153848,1.0,0.0
OC3CL210113,16,37.548469,127.135694,9934.538461538461,1.0,0.0
OC3CL210113,17,37.548469,127.135694,5263.923076923077,1.0,0.0
OC3CL210113,18,37.548469,127.135694,3047.0,1.0,0.0
OC3CL210113,19,37.548469,127.135694,1201.076923076923,1.0,0.0
OC3CL210113,20,37.548469,127.135694,51.0,1.0,0.0
OC3CL210113,21,37.548469,127.135694,1.7692307692307692,0.11794871794871795,0.882051282051282
OC3CL210113,22,37.548469,127.135694,1.5384615384615385,0.10256410256410257,0.8974358974358975
OC3CL210113,23,37.548469,127.135694,0.7692307692307693,0.05128205128205129,0.9487179487179487
OC3CL210114,0,37.5338967,127.133699,15.03125,1.0,0.0
OC3CL210114,1,37.5338967,127.133699,15.0625,1.0,0.0
OC3CL210114,2,37.5338967,127.133699,15.0625,1.0,0.0
OC3CL210114,3,37.5338967,127.133699,15.0625,1.0,0.0
OC3CL210114,4,37.5338967,127.133699,15.15625,1.0,0.0
OC3CL210114,5,37.5338967,127.133699,15.28125,1.0,0.0
OC3CL210114,6,37.5338967,127.133699,22.0,1.0,0.0
OC3CL210114,7,37.5338967,127.133699,314.25,1.0,0.0
OC3CL210114,8,37.5338967,127.133699,936.1875,1.0,0.0
OC3CL210114,9,37.5338967,127.133699,1859.3333333333333,1.0,0.0
OC3CL210114,10,37.5338967,127.133699,2206.3030303030305,1.0,0.0
OC3CL210114,11,37.5338967,127.133699,2695.2727272727275,1.0,0.0
OC3CL210114,12,37.5338967,127.133699,3242.3333333333335,1.0,0.0
OC3CL210114,13,37.5338967,127.133699,5612.515151515152,1.0,0.0
OC3CL210114,14,37.5338967,127.133699,11800.939393939394,1.0,0.0
OC3CL210114,15,37.5338967,127.133699,11212.212121212122,1.0,0.0
OC3CL210114,16,37.5338967,127.133699,9589.60606060606,1.0,0.0
OC3CL210114,17,37.5338967,127.133699,5896.909090909091,1.0,0.0
OC3CL210114,18,37.5338967,127.133699,1787.4242424242425,1.0,0.0
OC3CL210114,19,37.5338967,127.133699,531.0909090909091,1.0,0.0
OC3CL210114,20,37.5338967,127.133699,25.242424242424242,1.0,0.0
OC3CL210114,21,37.5338967,127.133699,14.969696969696969,0.997979797979798,0.002020202020202033
OC3CL210114,22,37.5338967,127.133699,15.030303030303031,1.0,0.0
OC3CL210114,23,37.5338967,127.133699,14.969696969696969,0.997979797979798,0.002020202020202033
OC3CL210115,0,37.525641,127.129665,17.6875,1.0,0.0
OC3CL210115,1,37.525641,127.129665,17.5625,1.0,0.0
OC3CL210115,2,37.525641,127.129665,17.53125,1.0,0.0
OC3CL210115,3,37.525641,127.129665,17.5625,1.0,0.0
OC3CL210115,4,37.525641,127.129665,17.65625,1.0,0.0
OC3CL210115,5,37.525641,127.129665,17.6875,1.0,0.0
OC3CL210115,6,37.525641,127.129665,23.90625,1.0,0.0
OC3CL210115,7,37.525641,127.129665,346.78125,1.0,0.0
OC3CL210115,8,37.525641,127.129665,1146.6875,1.0,0.0
OC3CL210115,9,37.525641,127.129665,2024.4242424242425,1.0,0.0
OC3CL210115,10,37.525641,127.129665,2634.6363636363635,1.0,0.0
OC3CL210115,11,37.525641,127.129665,3246.121212121212,1.0,0.0
